"hub1","hub2","priceAtHub1","priceAtHub2","spread","ratio"
"Socal-Needles","Trunkline-Z1A","2.7776","2.8014","-0.0238","0.991504247876062"
"Socal-Needles","Alliance Delivered","2.7776","2.8556","-0.0779999999999998","0.972685250035019"
"Socal-Needles","ANR-Joliet Hub","2.7776","2.85","-0.0724","0.97459649122807"
"Socal-Needles","ANR-SW","2.7776","2.702","0.0756000000000001","1.0279792746114"
"Socal-Needles","APC-ACE","2.7776","2.8556","-0.0779999999999998","0.972685250035019"
"Socal-Needles","Chicago Citygates","2.7776","2.8754","-0.0977999999999999","0.965987340891702"
"Socal-Needles","Consumers","2.7776","3.0397","-0.2621","0.913774385630161"
"Socal-Needles","Demarc","2.7776","2.7968","-0.0192000000000001","0.993135011441648"
"Socal-Needles","EGT-Flex","2.7776","2.6978","0.0798000000000001","1.0295796574987"
"Socal-Needles","Lebanon","2.7776","2.7951","-0.0175000000000001","0.99373904332582"
"Socal-Needles","Michcon","2.7776","3.0357","-0.2581","0.914978423427875"
"Socal-Needles","NBPL-Vector","2.7776","2.8569","-0.0792999999999999","0.972242640624453"
"Socal-Needles","NBPL-Ventura","2.7776","2.7975","-0.0198999999999998","0.992886505808758"
"Socal-Needles","NBPL-Will County","2.7776","2.8829","-0.1053","0.963474279371466"
"Socal-Needles","NGPL-Amarillo","2.7776","2.76","0.0176000000000003","1.0063768115942"
"Socal-Needles","NGPL-GC Mainline","2.7776","2.8003","-0.0226999999999999","0.991893725672249"
"Socal-Needles","NGPL-MidAm","2.7776","2.88","-0.1024","0.964444444444445"
"Socal-Needles","NGPL-Midcont Pool","2.7776","2.7157","0.0619000000000001","1.02279338660382"
"Socal-Needles","NGPL-Nicor","2.7776","2.8694","-0.0918000000000001","0.968007248902209"
"Socal-Needles","NGPL-Nipsco","2.7776","2.8894","-0.1118","0.961306845711912"
"Socal-Needles","NGPL-TXOK","2.7776","2.7993","-0.0217000000000001","0.992248062015504"
"Socal-Needles","NNG-Ventura","2.7776","2.8012","-0.0236000000000001","0.991575039268885"
"Socal-Needles","OGT","2.7776","2.6995","0.0781000000000001","1.02893128357103"
"Socal-Needles","Panhandle","2.7776","2.6017","0.1759","1.06760963985087"
"Socal-Needles","PGLC","2.7776","2.8737","-0.0960999999999999","0.96655879180151"
"Socal-Needles","Southern Star","2.7776","2.6245","0.1531","1.05833492093732"
"Socal-Needles","Ventura","2.7776","2.7991","-0.0215000000000001","0.992318959665607"
"Socal-Needles","Cheyenne","2.7776","2.6592","0.1184","1.04452466907341"
"Socal-Needles","CIG-Mainline","2.7776","2.6076","0.17","1.0651940481669"
"Socal-Needles","CIG-Mainline South","2.7776","2.5879","0.1897","1.0733026778469"
"Socal-Needles","EP-Permian","2.7776","2.6472","0.1304","1.04925959504382"
"Socal-Needles","EP-S.Mainline","2.7776","2.7791","-0.00150000000000006","0.999460256917707"
"Socal-Needles","EP-SJ Blanco Pool","2.7776","2.6485","0.1291","1.04874457239947"
"Socal-Needles","EP-SJ Bondad","2.7776","2.6395","0.1381","1.0523205152491"
"Socal-Needles","EP-Waha","2.7776","2.6728","0.1048","1.03920981741993"
"Socal-Needles","Kingsgate","2.7776","2.5525","0.2251","1.08818805093046"
"Socal-Needles","KRGT-Del Pool","2.7776","2.7741","0.00350000000000028","1.00126167045168"
"Socal-Needles","KRGT-Rec Pool","2.7776","2.6478","0.1298","1.04902182944331"
"Socal-Needles","Malin","2.7776","2.6861","0.0914999999999999","1.03406425672909"
"Socal-Needles","NWP-Rocky Mtn","2.7776","2.6243","0.1533","1.05841557748733"
"Socal-Needles","NWP-Wyoming","2.7776","2.6095","0.1681","1.06441847097145"
"Socal-Needles","Oasis - Waha Pool","2.7776","2.6759","0.1017","1.03800590455548"
"Socal-Needles","Opal Plant Tailgate","2.7776","2.6463","0.1313","1.0496164456033"
"Socal-Needles","PG&E - Citygate","2.7776","3.245","-0.4674","0.855963020030817"
"Socal-Needles","PG&E-Topock","2.7776","2.7813","-0.00369999999999981","0.998669686837091"
"Socal-Needles","Pioneer","2.7776","2.6428","0.1348","1.05100650824883"
"Socal-Needles","Questar-North","2.7776","2.5966","0.181","1.06970653932065"
"Socal-Needles","Questar-South","2.7776","2.61","0.1676","1.06421455938697"
"Socal-Needles","REX E-NGPL","2.7776","2.8148","-0.0371999999999999","0.986784140969163"
"Socal-Needles","REX E-Trunk","2.7776","2.83","-0.0524","0.981484098939929"
"Socal-Needles","SoCal Border","2.7776","2.7762","0.00140000000000029","1.00050428643469"
"Socal-Needles","Socal-Citygate","2.7776","2.9426","-0.165","0.943927139264596"
"Socal-Needles","Socal-Ehrenberg","2.7776","2.7759","0.00170000000000003","1.00061241399186"
"Socal-Needles","Socal-KRS","2.7776","2.7624","0.0152000000000001","1.00550246162757"
"Socal-Needles","Stanfield","2.7776","2.6328","0.1448","1.05499848070495"
"Socal-Needles","TW-Blanco","2.7776","2.654","0.1236","1.046571213263"
"Socal-Needles","TW-Central","2.7776","2.673","0.1046","1.03913206135428"
"Socal-Needles","Waha","2.7776","2.6995","0.0781000000000001","1.02893128357103"
"Socal-Needles","White River Hub","2.7776","2.6481","0.1295","1.04890298704732"
"Stanfield","Algonquin Citygates","2.6328","2.6713","-0.0385","0.985587541646389"
"Stanfield","Col Gas TCO","2.6328","2.8547","-0.2219","0.922268539601359"
"Stanfield","Dominion-North","2.6328","1.8567","0.7761","1.41799967684602"
"Stanfield","Dominion-South","2.6328","1.8786","0.7542","1.40146917917598"
"Stanfield","Iroquois (into)","2.6328","3.1405","-0.5077","0.83833784429231"
"Stanfield","Iroquois-Z2","2.6328","3.1906","-0.5578","0.825173948473641"
"Stanfield","Leidy-Transco","2.6328","1.7776","0.8552","1.48109810981098"
"Stanfield","Millennium EP","2.6328","1.641","0.9918","1.60438756855576"
"Stanfield","PNGTS","2.6328","3.55","-0.9172","0.741633802816901"
"Stanfield","REX E-ANR","2.6328","2.82","-0.1872","0.933617021276596"
"Stanfield","REX E-MidW","2.6328","2.8133","-0.1805","0.935840472043508"
"Stanfield","REX E-PEPL","2.6328","2.8347","-0.2019","0.928775531802307"
"Stanfield","TETCO-M2 (receipt)","2.6328","1.8677","0.7651","1.40964823044386"
"Stanfield","TETCO-M3","2.6328","2.0133","0.6195","1.30770376992997"
"Stanfield","TGP-Z4 Marcellus","2.6328","1.5934","1.0394","1.65231580268608"
"Stanfield","TGP-Z4 Sta-219","2.6328","1.9995","0.6333","1.31672918229557"
"Stanfield","TGP-Z4 Sta-313","2.6328","1.9199","0.7129","1.37132142299078"
"Stanfield","TGP-Z5 200L","2.6328","2.8582","-0.2254","0.921139178503954"
"Stanfield","TGP-Z6 200L","2.6328","2.9601","-0.3273","0.889429411168542"
"Stanfield","Transco-Z5 (non-WGL)","2.6328","2.9907","-0.3579","0.880329019961882"
"Stanfield","Transco-Z6 (non-NY north)","2.6328","2.9935","-0.3607","0.879505595456823"
"Stanfield","Transco-Z6 (non-NY)","2.6328","3","-0.3672","0.8776"
"Stanfield","Transco-Z6 (NY)","2.6328","3.027","-0.3942","0.869772051536174"
"Stanfield","ANR-LA","2.6328","2.7998","-0.167","0.940352882348739"
"Stanfield","ANR-SE-T","2.6328","2.7998","-0.167","0.940352882348739"
"Stanfield","Atmos Zone 3","2.6328","2.75","-0.1172","0.957381818181818"
"Stanfield","Carthage","2.6328","2.8045","-0.1717","0.938776965591014"
"Stanfield","CG-Mainline","2.6328","2.8094","-0.1766","0.937139602762156"
"Stanfield","CG-Onshore","2.6328","2.8227","-0.1899","0.932723987671378"
"Stanfield","ETC-Maypearl","2.6328","2.73","-0.0972","0.964395604395604"
"Stanfield","FGT-Z3","2.6328","2.9188","-0.286","0.902014526517747"
"Stanfield","Henry","2.6328","2.8463","-0.2135","0.924990338333977"
"Stanfield","Houston Ship Channel","2.6328","2.8199","-0.1871","0.933650129437214"
"Stanfield","Katy","2.6328","2.8196","-0.1868","0.933749468009647"
"Stanfield","Katy-Lonestar Inter","2.6328","2.8206","-0.1878","0.933418421612423"
"Stanfield","Katy-Oasis","2.6328","2.8197","-0.1869","0.93371635280349"
"Stanfield","Moss Bluff Inter","2.6328","2.84","-0.2072","0.927042253521127"
"Stanfield","NGPL-STX","2.6328","2.7828","-0.15","0.946097455799914"
"Stanfield","Nortex-Tolar Hub","2.6328","2.7867","-0.1539","0.944773387878135"
"Stanfield","Pine Prairie","2.6328","2.8396","-0.2068","0.927172841245246"
"Stanfield","Sonat-T1","2.6328","2.8512","-0.2184","0.923400673400673"
"Stanfield","TETCO-ELA","2.6328","2.8115","-0.1787","0.936439622977059"
"Stanfield","TETCO-ETX","2.6328","2.7491","-0.1163","0.95769524571678"
"Stanfield","TETCO-M1 30","2.6328","2.77","-0.1372","0.950469314079422"
"Stanfield","TETCO-STX","2.6328","2.777","-0.1442","0.948073460568959"
"Stanfield","TETCO-WLA","2.6328","2.81","-0.1772","0.936939501779359"
"Stanfield","TGP-500L","2.6328","2.8556","-0.2228","0.921977868048746"
"Stanfield","TGP-800L","2.6328","2.8206","-0.1878","0.933418421612423"
"Stanfield","TGP-Z0","2.6328","2.774","-0.1412","0.949098774333093"
"Stanfield","TGT-Mainline","2.6328","2.793","-0.1602","0.942642320085929"
"Stanfield","TGT-North LA","2.6328","2.77","-0.1372","0.950469314079422"
"Stanfield","TGT-SL","2.6328","2.81","-0.1772","0.936939501779359"
"Stanfield","Transco-30","2.6328","2.81","-0.1772","0.936939501779359"
"Stanfield","Transco-45","2.6328","2.8425","-0.2097","0.92622691292876"
"Stanfield","Transco-65","2.6328","2.8722","-0.2394","0.916649258408189"
"Stanfield","Transco-85","2.6328","2.8948","-0.262","0.909492883791626"
"Stanfield","Tres Palacios (inj)","2.6328","2.7963","-0.1635","0.941529878768372"
"Stanfield","Trunkline-ELA","2.6328","2.8122","-0.1794","0.936206528696394"
"Stanfield","Trunkline-WLA","2.6328","2.81","-0.1772","0.936939501779359"
"Stanfield","Trunkline-Z1A","2.6328","2.8014","-0.1686","0.939815806382523"
"Stanfield","Alliance Delivered","2.6328","2.8556","-0.2228","0.921977868048746"
"Stanfield","ANR-Joliet Hub","2.6328","2.85","-0.2172","0.92378947368421"
"Stanfield","ANR-SW","2.6328","2.702","-0.0691999999999999","0.974389341228719"
"Stanfield","APC-ACE","2.6328","2.8556","-0.2228","0.921977868048746"
"Stanfield","Chicago Citygates","2.6328","2.8754","-0.2426","0.915629129860193"
"Stanfield","Consumers","2.6328","3.0397","-0.4069","0.866138105734119"
"Stanfield","Demarc","2.6328","2.7968","-0.164","0.941361556064073"
"Stanfield","EGT-Flex","2.6328","2.6978","-0.0649999999999999","0.975906294017348"
"Stanfield","Lebanon","2.6328","2.7951","-0.1623","0.941934098958892"
"Stanfield","Michcon","2.6328","3.0357","-0.4029","0.867279375432355"
"Stanfield","NBPL-Vector","2.6328","2.8569","-0.2241","0.921558332458259"
"Stanfield","NBPL-Ventura","2.6328","2.7975","-0.1647","0.94112600536193"
"Stanfield","NBPL-Will County","2.6328","2.8829","-0.2501","0.913247077595477"
"Stanfield","NGPL-Amarillo","2.6328","2.76","-0.1272","0.953913043478261"
"Stanfield","NGPL-GC Mainline","2.6328","2.8003","-0.1675","0.940184980180695"
"Stanfield","NGPL-MidAm","2.6328","2.88","-0.2472","0.914166666666667"
"Stanfield","NGPL-Midcont Pool","2.6328","2.7157","-0.0829","0.969473800493427"
"Stanfield","NGPL-Nicor","2.6328","2.8694","-0.2366","0.917543737366697"
"Stanfield","NGPL-Nipsco","2.6328","2.8894","-0.2566","0.911192635149166"
"Stanfield","NGPL-TXOK","2.6328","2.7993","-0.1665","0.940520844496838"
"Stanfield","NNG-Ventura","2.6328","2.8012","-0.1684","0.939882907325432"
"Stanfield","OGT","2.6328","2.6995","-0.0667","0.975291720689016"
"Stanfield","Panhandle","2.6328","2.6017","0.0310999999999999","1.01195372256601"
"Stanfield","PGLC","2.6328","2.8737","-0.2409","0.916170790270383"
"Stanfield","Southern Star","2.6328","2.6245","0.0083000000000002","1.00316250714422"
"Stanfield","Ventura","2.6328","2.7991","-0.1663","0.940588046157694"
"Stanfield","Cheyenne","2.6328","2.6592","-0.0263999999999998","0.990072202166065"
"Stanfield","CIG-Mainline","2.6328","2.6076","0.0251999999999999","1.00966405890474"
"Stanfield","CIG-Mainline South","2.6328","2.5879","0.0449000000000002","1.01734997488311"
"Stanfield","EP-Permian","2.6328","2.6472","-0.0144000000000002","0.99456029011786"
"Stanfield","EP-S.Mainline","2.6328","2.7791","-0.1463","0.947357058040373"
"Stanfield","EP-SJ Blanco Pool","2.6328","2.6485","-0.0156999999999998","0.994072116292241"
"Stanfield","EP-SJ Bondad","2.6328","2.6395","-0.00669999999999993","0.997461640462209"
"Stanfield","EP-Waha","2.6328","2.6728","-0.04","0.985034420832086"
"Stanfield","Kingsgate","2.6328","2.5525","0.0802999999999998","1.03145935357493"
"Stanfield","KRGT-Del Pool","2.6328","2.7741","-0.1413","0.949064561479399"
"Stanfield","KRGT-Rec Pool","2.6328","2.6478","-0.0150000000000001","0.994334919555858"
"Stanfield","Malin","2.6328","2.6861","-0.0533000000000001","0.980157105096608"
"Stanfield","NWP-Rocky Mtn","2.6328","2.6243","0.00850000000000017","1.00323895896048"
"Stanfield","NWP-Wyoming","2.6328","2.6095","0.0232999999999999","1.00892891358498"
"Stanfield","Oasis - Waha Pool","2.6328","2.6759","-0.0430999999999999","0.983893269554169"
"Stanfield","Opal Plant Tailgate","2.6328","2.6463","-0.0135000000000001","0.994898537580773"
"Stanfield","PG&E - Citygate","2.6328","3.245","-0.6122","0.811340523882897"
"Stanfield","PG&E-Topock","2.6328","2.7813","-0.1485","0.946607701434581"
"Stanfield","Pioneer","2.6328","2.6428","-0.00999999999999979","0.996216134402906"
"Stanfield","Questar-North","2.6328","2.5966","0.0362","1.01394130786413"
"Stanfield","Questar-South","2.6328","2.61","0.0228000000000002","1.00873563218391"
"Stanfield","REX E-NGPL","2.6328","2.8148","-0.182","0.935341764956658"
"Stanfield","REX E-Trunk","2.6328","2.83","-0.1972","0.930318021201413"
"Stanfield","SoCal Border","2.6328","2.7762","-0.1434","0.948346660903393"
"Stanfield","Socal-Citygate","2.6328","2.9426","-0.3098","0.894718956025284"
"Stanfield","Socal-Ehrenberg","2.6328","2.7759","-0.1431","0.9484491516265"
"Stanfield","Socal-KRS","2.6328","2.7624","-0.1296","0.953084274543875"
"Stanfield","Socal-Needles","2.6328","2.7776","-0.1448","0.94786866359447"
"Stanfield","TW-Blanco","2.6328","2.654","-0.0211999999999999","0.992012057272042"
"Stanfield","TW-Central","2.6328","2.673","-0.0402","0.984960718294052"
"Stanfield","Waha","2.6328","2.6995","-0.0667","0.975291720689016"
"Stanfield","White River Hub","2.6328","2.6481","-0.0152999999999999","0.994222272572788"
"TW-Blanco","Algonquin Citygates","2.654","2.6713","-0.0173000000000001","0.993523752480066"
"TW-Blanco","Col Gas TCO","2.654","2.8547","-0.2007","0.929694889130206"
"TW-Blanco","Dominion-North","2.654","1.8567","0.7973","1.42941778424086"
"TW-Blanco","Dominion-South","2.654","1.8786","0.7754","1.41275417864367"
"TW-Blanco","Iroquois (into)","2.654","3.1405","-0.4865","0.84508836172584"
"TW-Blanco","Iroquois-Z2","2.654","3.1906","-0.5366","0.831818466746067"
"TW-Blanco","Leidy-Transco","2.654","1.7776","0.8764","1.49302430243024"
"TW-Blanco","Millennium EP","2.654","1.641","1.013","1.61730652041438"
"TW-Blanco","PNGTS","2.654","3.55","-0.896","0.747605633802817"
"TW-Blanco","REX E-ANR","2.654","2.82","-0.166","0.94113475177305"
"TW-Blanco","REX E-MidW","2.654","2.8133","-0.1593","0.943376106351971"
"TW-Blanco","REX E-PEPL","2.654","2.8347","-0.1807","0.936254277348573"
"TW-Blanco","TETCO-M2 (receipt)","2.654","1.8677","0.7863","1.42099908978958"
"TW-Blanco","TETCO-M3","2.654","2.0133","0.6407","1.31823374559181"
"TW-Blanco","TGP-Z4 Marcellus","2.654","1.5934","1.0606","1.66562068532697"
"TW-Blanco","TGP-Z4 Sta-219","2.654","1.9995","0.6545","1.32733183295824"
"TW-Blanco","TGP-Z4 Sta-313","2.654","1.9199","0.7341","1.38236366477421"
"TW-Blanco","TGP-Z5 200L","2.654","2.8582","-0.2042","0.928556434119376"
"TW-Blanco","TGP-Z6 200L","2.654","2.9601","-0.3061","0.89659133137394"
"TW-Blanco","Transco-Z5 (non-WGL)","2.654","2.9907","-0.3367","0.88741766141706"
"TW-Blanco","Transco-Z6 (non-NY north)","2.654","2.9935","-0.3395","0.886587606480708"
"TW-Blanco","Transco-Z6 (non-NY)","2.654","3","-0.346","0.884666666666667"
"TW-Blanco","Transco-Z6 (NY)","2.654","3.027","-0.373","0.876775685497192"
"TW-Blanco","ANR-LA","2.654","2.7998","-0.1458","0.947924851775127"
"TW-Blanco","ANR-SE-T","2.654","2.7998","-0.1458","0.947924851775127"
"TW-Blanco","Atmos Zone 3","2.654","2.75","-0.0960000000000001","0.965090909090909"
"TW-Blanco","Carthage","2.654","2.8045","-0.1505","0.946336245320021"
"TW-Blanco","CG-Mainline","2.654","2.8094","-0.1554","0.944685698013811"
"TW-Blanco","CG-Onshore","2.654","2.8227","-0.1687","0.940234527225706"
"TW-Blanco","ETC-Maypearl","2.654","2.73","-0.0760000000000001","0.972161172161172"
"TW-Blanco","FGT-Z3","2.654","2.9188","-0.2648","0.909277785391257"
"TW-Blanco","Henry","2.654","2.8463","-0.1923","0.932438604504093"
"TW-Blanco","Houston Ship Channel","2.654","2.8199","-0.1659","0.941168126529309"
"TW-Blanco","Katy","2.654","2.8196","-0.1656","0.941268265002128"
"TW-Blanco","Katy-Lonestar Inter","2.654","2.8206","-0.1666","0.940934552932"
"TW-Blanco","Katy-Oasis","2.654","2.8197","-0.1657","0.941234883143597"
"TW-Blanco","Moss Bluff Inter","2.654","2.84","-0.186","0.934507042253521"
"TW-Blanco","NGPL-STX","2.654","2.7828","-0.1288","0.953715682046859"
"TW-Blanco","Nortex-Tolar Hub","2.654","2.7867","-0.1327","0.952380952380952"
"TW-Blanco","Pine Prairie","2.654","2.8396","-0.1856","0.934638681504437"
"TW-Blanco","Sonat-T1","2.654","2.8512","-0.1972","0.930836139169472"
"TW-Blanco","TETCO-ELA","2.654","2.8115","-0.1575","0.943980081806865"
"TW-Blanco","TETCO-ETX","2.654","2.7491","-0.0951","0.965406860427049"
"TW-Blanco","TETCO-M1 30","2.654","2.77","-0.116","0.95812274368231"
"TW-Blanco","TETCO-STX","2.654","2.777","-0.123","0.955707598127476"
"TW-Blanco","TETCO-WLA","2.654","2.81","-0.156","0.944483985765124"
"TW-Blanco","TGP-500L","2.654","2.8556","-0.2016","0.929401877013587"
"TW-Blanco","TGP-800L","2.654","2.8206","-0.1666","0.940934552932"
"TW-Blanco","TGP-Z0","2.654","2.774","-0.12","0.956741167988464"
"TW-Blanco","TGT-Mainline","2.654","2.793","-0.139","0.950232724668815"
"TW-Blanco","TGT-North LA","2.654","2.77","-0.116","0.95812274368231"
"TW-Blanco","TGT-SL","2.654","2.81","-0.156","0.944483985765124"
"TW-Blanco","Transco-30","2.654","2.81","-0.156","0.944483985765124"
"TW-Blanco","Transco-45","2.654","2.8425","-0.1885","0.933685136323659"
"TW-Blanco","Transco-65","2.654","2.8722","-0.2182","0.924030360002785"
"TW-Blanco","Transco-85","2.654","2.8948","-0.2408","0.916816360370319"
"TW-Blanco","Tres Palacios (inj)","2.654","2.7963","-0.1423","0.949111325680363"
"TW-Blanco","Trunkline-ELA","2.654","2.8122","-0.1582","0.943745110589574"
"TW-Blanco","Trunkline-WLA","2.654","2.81","-0.156","0.944483985765124"
"TW-Blanco","Trunkline-Z1A","2.654","2.8014","-0.1474","0.947383451131577"
"TW-Blanco","Alliance Delivered","2.654","2.8556","-0.2016","0.929401877013587"
"TW-Blanco","ANR-Joliet Hub","2.654","2.85","-0.196","0.931228070175439"
"TW-Blanco","ANR-SW","2.654","2.702","-0.048","0.982235381199112"
"TW-Blanco","APC-ACE","2.654","2.8556","-0.2016","0.929401877013587"
"TW-Blanco","Chicago Citygates","2.654","2.8754","-0.2214","0.923002017110663"
"TW-Blanco","Consumers","2.654","3.0397","-0.3857","0.873112478205086"
"TW-Blanco","Demarc","2.654","2.7968","-0.1428","0.948941647597254"
"TW-Blanco","EGT-Flex","2.654","2.6978","-0.0438000000000001","0.98376454889169"
"TW-Blanco","Lebanon","2.654","2.7951","-0.1411","0.94951880075847"
"TW-Blanco","Michcon","2.654","3.0357","-0.3817","0.874262937707942"
"TW-Blanco","NBPL-Vector","2.654","2.8569","-0.2029","0.928978963211873"
"TW-Blanco","NBPL-Ventura","2.654","2.7975","-0.1435","0.948704200178731"
"TW-Blanco","NBPL-Will County","2.654","2.8829","-0.2289","0.920600783932845"
"TW-Blanco","NGPL-Amarillo","2.654","2.76","-0.106","0.961594202898551"
"TW-Blanco","NGPL-GC Mainline","2.654","2.8003","-0.1463","0.947755597614541"
"TW-Blanco","NGPL-MidAm","2.654","2.88","-0.226","0.921527777777778"
"TW-Blanco","NGPL-Midcont Pool","2.654","2.7157","-0.0617000000000001","0.977280259233347"
"TW-Blanco","NGPL-Nicor","2.654","2.8694","-0.2154","0.924932041541786"
"TW-Blanco","NGPL-Nipsco","2.654","2.8894","-0.2354","0.918529798574098"
"TW-Blanco","NGPL-TXOK","2.654","2.7993","-0.1453","0.948094166398742"
"TW-Blanco","NNG-Ventura","2.654","2.8012","-0.1472","0.947451092388976"
"TW-Blanco","OGT","2.654","2.6995","-0.0455000000000001","0.983145026856825"
"TW-Blanco","Panhandle","2.654","2.6017","0.0522999999999998","1.02010224084253"
"TW-Blanco","PGLC","2.654","2.8737","-0.2197","0.923548039113338"
"TW-Blanco","Southern Star","2.654","2.6245","0.0295000000000001","1.01124023623547"
